,Open Bid_x,Open Bid_y,Open Ask_y,Short Swap USDPLN,Long Swap USDPLN
2019-11-01,1.61,1.51,1.81,-0.0003399378399378403,-0.0002128565346956151
2019-11-04,1.59,1.49,1.79,-0.00034233176838810594,-0.0002145002145002147
2019-11-05,1.59,1.52,1.82,-0.00031298904538341145,-0.0002466752466752474
2019-11-06,1.59,1.53,1.83,-0.00030320813771517955,-0.0002574002574002575
2019-11-07,1.59,1.54,1.84,-0.00029342723004694826,-0.0002681252681252682
2019-11-08,1.59,1.52,1.82,-0.00031298904538341145,-0.0002466752466752474
2019-11-11,1.59,1.56,1.86,-0.00027386541471048506,-0.0002895752895752902
2019-11-12,1.59,1.6,1.9,-0.00023474178403755838,-0.0003324753324753324
2019-11-13,1.57,1.59,1.89,-0.00022655634357762066,-0.00034587116299178493
2019-11-14,1.57,1.48,1.78,-0.0003349093774625691,-0.0002269779507133591
2019-11-15,1.57,1.51,1.81,-0.0003053585500394017,-0.00025940337224383884
2019-11-18,1.56,1.53,1.83,-0.00027678924476077474,-0.00029296875
2019-11-19,1.56,1.51,1.81,-0.00029655990510083066,-0.0002712673611111111
2019-11-20,1.54,1.49,1.79,-0.00029868578255675,-0.00027340332458442707
2019-11-21,1.55,1.47,1.77,-0.00018867924528301913,-0.00023965141612200473
2019-11-22,1.54,1.51,1.81,-0.0002787733970529671,-0.0002952755905511812
2019-11-25,1.54,1.56,1.86,-0.0002826510721247563,-0.0003499562554680671
2019-11-26,1.53,1.59,1.89,-0.00018984812150279811,-0.000395256916996047
2019-11-27,1.52,1.74,2.04,-3.0084235860408958e-05,-0.0005731922398589063
2019-11-28,1.51,1.64,1.94,-0.00012077294685990361,-0.00047587428065515736
2019-11-29,1.51,1.66,1.96,-0.00010064412238325234,-0.0004980079681274902
2019-11-30,1.51,1.2,1.7,-0.0005636070853462155,-0.0002102700309871629
2019-12-02,1.51,1.61,1.91,-0.00015096618357487865,-0.00044267374944665803
2019-12-03,1.53,1.63,1.93,-0.0001498800959232617,-0.0004391743522178298
2019-12-04,1.53,1.55,1.85,-0.00022981614708233455,-0.0003513394817742642
2019-12-05,1.53,1.45,1.75,-0.0003297362110311752,-0.0002415458937198066
2019-12-06,1.52,1.44,1.74,-0.0003309265944645007,-0.00024250440917107622
2019-12-09,1.52,1.44,1.74,-0.0003309265944645007,-0.00024250440917107622
2019-12-10,1.56,1.55,1.85,-0.00025701858442071974,-0.0003146701388888889
2019-12-11,1.54,1.55,1.85,-0.00023894862604540034,-0.00033902012248468943
2019-12-12,1.53,1.45,1.75,-0.0003297362110311752,-0.0002415458937198066
2019-12-13,1.53,1.5,1.8,-0.0002797761790567547,-0.0002964426877470351
2019-12-16,1.53,1.51,1.81,-0.000269784172661871,-0.0003074220465524808
2019-12-17,1.54,1.57,1.87,-0.00021903624054161647,-0.00036089238845144356
2019-12-18,1.54,1.57,1.87,-0.00021903624054161647,-0.00036089238845144356
2019-12-19,1.54,1.31,1.61,-0.00047789725209080035,-7.655293088364002e-05
2019-12-20,1.54,1.28,1.58,-0.0005077658303464754,-4.3744531933508234e-05
2019-12-23,1.54,1.53,1.83,-0.00025886101154918325,-0.0003171478565179353
2019-12-24,1.6,4.05,4.35,0.0023232323232323226,-0.0029380341880341876
2019-12-27,2.03,4.05,4.35,0.0009332745443856557,-0.0021268793546021267
2019-12-30,1.78,2.1,2.4,-0.0003033205619412514,-0.0006195043964828136
2019-12-31,1.55,1.58,1.88,-0.0002182539682539681,-0.0003594771241830065
2020-01-02,1.57,1.57,1.87,-0.0002462568951930653,-0.0003242542153047984
2020-01-03,1.55,1.4,1.7,-0.00039682539682539666,-0.00016339869281045818
2020-01-06,1.55,1.38,1.68,-0.00041666666666666675,-0.00014161220043572997
2020-01-07,1.53,1.39,1.69,-0.00038968824940048026,-0.0001756697408871318
2020-01-08,1.53,1.31,1.61,-0.00046962430055955254,-8.783487044356621e-05
2020-01-09,1.51,1.27,1.57,-0.0004931561996779385,-6.640106241699923e-05
2020-01-10,1.51,1.32,1.62,-0.0004428341384863119,-0.00012173528109783141
2020-01-13,1.54,1.32,1.62,-0.0004679410593389086,-8.748906386701647e-05
2020-01-14,1.51,1.17,1.47,-0.0005938003220611915,4.4267374944665744e-05
2020-01-15,1.51,1.13,1.43,-0.0006340579710144928,8.853474988933179e-05
2020-01-16,1.5,1.19,1.49,-0.0005656565656565656,1.1111111111110812e-05
2020-01-17,1.49,1.27,1.57,-0.0004764801297648015,-8.924587237840238e-05
2020-01-20,1.49,1.27,1.57,-0.0004764801297648015,-8.924587237840238e-05
2020-01-21,1.49,1.34,1.64,-0.0004312073806658647,-0.0001673360107095043
2020-01-22,1.49,1.32,1.62,-0.0004257907542579073,-0.00014502454261490402
2020-01-23,1.49,1.22,1.52,-0.0005271695052716953,-3.3467202141900735e-05
2020-01-24,1.49,1.25,1.55,-0.000496755879967559,-6.693440428380147e-05
2020-01-27,1.49,1.23,1.53,-0.0005170316301703165,-4.462293618920119e-05
2020-01-28,1.49,1.25,1.55,-0.000496755879967559,-6.693440428380147e-05
2020-01-29,1.49,1.35,1.65,-0.00039537712895377125,-0.00017849174475680475
2020-01-30,1.49,1.33,1.63,-0.00041565287915652907,-0.00015618027666220385
2020-01-31,1.52,1.36,1.66,-0.00041115122342559135,-0.00015432098765432107
2020-02-03,1.52,1.4,1.7,-0.00037103890894504615,-0.00019841269841269833
2020-02-04,1.52,1.42,1.72,-0.0003509827517047734,-0.00022045855379188695
2020-02-05,1.52,1.4,1.7,-0.00037103890894504615,-0.00019841269841269833
2020-02-06,1.52,1.36,1.66,-0.00041115122342559135,-0.00015432098765432107
2020-02-07,1.6,1.33,1.63,-0.0004242424242424242,-3.2051282051281936e-05
2020-02-10,1.52,1.31,1.61,-0.0004612916165262736,-9.920634920634948e-05
2020-02-11,1.51,1.38,1.68,-0.0003824476650563606,-0.0001881363435148294
2020-02-12,1.51,1.4,1.7,-0.0003623188405797099,-0.0002102700309871629
2020-02-13,1.51,1.39,1.69,-0.00037238325281803555,-0.00019920318725099646
2020-02-14,1.51,1.39,1.69,-0.00037238325281803555,-0.00019920318725099646
2020-02-17,1.51,1.39,1.69,-0.00037238325281803555,-0.00019920318725099646
2020-02-18,1.5,1.42,1.72,-0.0003333333333333333,-0.00024444444444444405
2020-02-19,1.51,1.44,1.74,-0.0003220611916264089,-0.0002545374059318286
2020-02-20,1.51,1.45,1.75,-0.00031199677938808325,-0.00026560424966799506
2020-02-21,1.51,1.4,1.7,-0.0003623188405797099,-0.0002102700309871629
2020-02-24,1.51,1.39,1.69,-0.00037238325281803555,-0.00019920318725099646
2020-02-25,1.51,1.45,1.75,-0.00031199677938808325,-0.00026560424966799506
2020-02-26,1.51,1.49,1.79,-0.0002717391304347823,-0.00030987162461266083
2020-02-27,1.51,1.55,1.85,-0.00021135265700483093,-0.00037627268702965943
2020-02-28,1.51,1.55,1.85,-0.00021135265700483093,-0.00037627268702965943
2020-03-02,1.51,1.55,1.85,-0.00021135265700483093,-0.00037627268702965943
2020-03-03,1.56,1.59,1.89,-0.00021747726374060915,-0.00035807291666666605
2020-03-04,1.01,1.7,2.0,0.0005408062930186826,-0.0013681592039800998
2020-03-05,1.03,1.56,1.86,0.00034113060428849883,-0.0011357416529830325
2020-03-06,1.03,1.53,1.83,0.0003045808966861599,-0.0010946907498631635
2020-03-07,1.03,1.1,1.6,-0.00021929824561403515,-0.0007799671592775041
2020-03-09,1.03,1.53,1.83,0.0003045808966861599,-0.0010946907498631635
2020-03-10,0.76,1.77,2.07,0.0009573894282632148,-0.0020675505050505045
2020-03-11,0.87,1.68,1.98,0.0006528417818740399,-0.0016488413547237075
2020-03-12,0.8,1.56,1.86,0.0006084656084656082,-0.001635802469135803
2020-03-13,0.7,1.81,2.11,0.0004745370370370372,-0.0023039215686274507
2020-03-16,0.96,1.81,2.11,0.000395212285456188,-0.0016298185941043086
2020-03-17,1.1,3.06,3.36,0.002467700258397934,-0.002989417989417989
2020-03-18,0.83,1.1,1.8,-0.000101936799184505,-0.0014723740133576197
2020-03-19,0.59,1.13,1.83,0.00027205040091637993,-0.002166317260656884
2020-03-20,0.23,1.38,2.38,0.00140646976090014,-0.00485546522131888
2020-03-23,0.23,0.43,1.43,-0.00026371308016877657,-0.002710027100271002
2020-03-24,0.28,1.0,2.0,0.0004335260115606939,-0.003732638888888889
2020-03-25,0.16,1.05,2.05,0.00036832412523020224,-0.004525862068965518
2020-03-26,0.19,0.95,1.95,0.00016606280193236757,-0.004108309990662932
2020-03-27,0.18,0.8,1.8,-4.553734061930788e-05,-0.003813559322033898
2020-03-30,0.16,0.85,1.85,6.13873542050336e-05,-0.004046934865900385
2020-03-31,0.16,0.85,1.85,6.13873542050336e-05,-0.004046934865900385
2020-04-01,0.16,0.61,1.61,0.0001839587932303161,-0.0034722222222222233
2020-04-02,0.18,0.47,1.47,-0.0003472222222222225,-0.003036723163841807
2020-04-03,0.18,0.58,1.58,-0.00016534391534391536,-0.003295668549905839
2020-04-06,0.03,0.58,1.58,0.0,-0.00418015102481122
2020-04-07,0.08,1.0,2.0,0.0007383966244725735,-0.0049382716049382715
2020-04-08,0.08,1.1,2.1,0.0009142053445850913,-0.005195473251028806
2020-04-09,0.08,0.4,1.4,-0.0003164556962025318,-0.003395061728395061
2020-04-10,0.03,0.1,1.01,-0.0007806826434277414,-0.002642934196332254
2020-04-14,0.03,0.45,1.45,-0.00014524328249818457,-0.0038295577130528593
2020-04-15,0.03,0.81,1.81,0.0006193693693693695,-0.004800431499460626
2020-04-16,0.03,0.99,1.99,0.001087801087801088,-0.005285868392664509
2020-04-17,0.03,0.67,1.67,0.00046620046620046647,-0.00442286947141316
2020-04-20,0.03,0.67,1.67,0.00046620046620046647,-0.00442286947141316
2020-04-21,0.03,0.4,1.4,-5.827505827505846e-05,-0.0036947141316073353
2020-04-22,0.02,0.42,1.42,0.0005935422602089266,-0.003812636165577342
2020-04-23,0.03,0.4,1.4,4.0257648953301305e-05,-0.0036947141316073353
2020-04-24,-0.02,0.4,1.4,0.00014619883040935657,-0.0040249433106575964
2020-04-27,-0.02,0.3,1.3,-6.265664160401017e-05,-0.003741496598639455
2020-04-28,-0.02,0.49,1.19,0.0004557291666666667,-0.0034297052154195007
2020-04-29,-0.02,0.37,1.07,0.0001953125,-0.0030895691609977333
2020-04-30,-0.02,0.37,1.07,0.0001953125,-0.0030895691609977333
2020-05-04,-0.02,0.37,1.07,0.0001953125,-0.0030895691609977333
2020-05-05,-0.02,0.4,1.1,0.0003839205058717253,-0.0031746031746031746
2020-05-06,-0.02,0.38,1.08,0.000338753387533875,-0.003117913832199547
2020-05-07,-0.02,0.35,1.05,0.0002710027100271005,-0.0030328798185941044
2020-05-08,-0.02,0.3,1.0,0.0001580849141824751,-0.0028911564625850343
2020-05-11,-0.02,0.3,1.0,0.0001580849141824751,-0.0028911564625850343
2020-05-12,-0.02,0.32,1.02,0.0002032520325203254,-0.002947845804988662
2020-05-13,-0.02,0.42,1.12,0.0004290876242095756,-0.003231292517006803
2020-05-14,-0.02,0.48,0.98,0.0005645889792231259,-0.0028344671201814054
2020-05-15,-0.02,0.5,1.0,0.0006097560975609755,-0.0028911564625850343
2020-05-16,-0.02,0.1,1.01,-0.00029358626919602504,-0.002919501133786848
2020-05-18,-0.02,0.5,1.0,0.0006097560975609755,-0.0028911564625850343
2020-05-19,-0.02,0.45,0.95,0.0004968383017163508,-0.002749433106575964
2020-05-20,-0.02,0.38,0.88,0.000338753387533875,-0.002551020408163265
2020-05-21,-0.02,0.3,0.8,0.0001580849141824751,-0.0023242630385487528
2020-05-22,-0.02,0.28,0.78,0.00011291779584462542,-0.0022675736961451248
2020-05-25,-0.02,0.3,0.8,0.0001580849141824751,-0.0023242630385487528
2020-05-26,-0.02,0.3,0.8,0.0001580849141824751,-0.0023242630385487528
2020-05-27,-0.02,0.42,0.92,0.0004290876242095756,-0.0026643990929705215
2020-05-28,-0.02,0.42,0.92,0.0004290876242095756,-0.0026643990929705215
2020-05-29,-0.02,0.16,0.66,-0.0001580849141824754,-0.0019274376417233563
2020-06-01,-0.02,0.45,0.85,0.0004968383017163508,-0.002465986394557824
2020-06-02,-0.02,0.16,0.66,-0.0001580849141824754,-0.0019274376417233563
2020-06-03,-0.02,0.15,0.65,-0.00018066847335140024,-0.0018990929705215418
2020-06-04,-0.02,0.02,0.52,-0.00047425474254742526,-0.001530612244897959
2020-06-05,-0.01,0.05,0.55,-0.0004256272401433691,-0.0015712682379349049
2020-06-08,-0.01,0.01,0.51,-0.0005152329749103941,-0.0014590347923681259
2020-06-09,-0.01,-0.01,0.49,-0.0005600358422939069,-0.001402918069584736
2020-06-10,-0.01,-0.01,0.49,-0.0005600358422939069,-0.001402918069584736
2020-06-11,-0.01,0.06,0.46,-0.00040322580645161285,-0.001318742985409652
2020-06-12,-0.01,0.07,0.37,-0.0003808243727598566,-0.0010662177328843996
2020-06-15,0.1,0.07,0.37,-0.0005761316872427983,-0.0006818181818181815
2020-06-16,0.07,0.07,0.37,-0.0003415300546448085,-0.0007788161993769471
2020-06-17,0.15,0.05,0.35,-0.0005341880341880341,-0.00048309178743961384
2020-06-18,0.15,0.01,0.31,-0.0006196581196581196,-0.0003864734299516911
2020-06-19,0.1,0.01,0.31,-0.00025025025025025046,-0.0005303030303030304
2020-06-22,0.15,-0.1,0.2,-0.0008547008547008547,-0.0001207729468599033
2020-06-23,0.02,-0.11,0.19,-0.000831146106736658,-0.00046296296296296255
2020-06-24,0.02,-0.06,0.24,-0.0007217847769028873,-0.0005991285403050106
2020-06-25,0.02,-0.08,0.22,-0.0007655293088363953,-0.0005446623093681917
2020-06-26,0.08,-0.09,0.21,-0.0007226738934056006,-0.0003343621399176951
2020-06-29,0.08,-0.09,0.21,-0.0007226738934056006,-0.0003343621399176951
2020-06-30,0.08,-0.05,0.25,-0.0006323396567299007,-0.0004372427983539096
2020-07-01,0.08,-0.02,0.28,-0.0005645889792231255,-0.0005144032921810698
2020-07-02,0.01,0.01,0.31,-0.0005511463844797177,-0.0008250825082508252
2020-07-03,0.01,-0.01,0.29,-0.0005952380952380953,-0.0007700770077007701
2020-07-06,0.01,0.01,0.31,-0.0005511463844797177,-0.0008250825082508252
2020-07-07,0.01,-0.03,0.27,-0.0006393298059964729,-0.000715071507150715
2020-07-08,0.03,-0.03,0.27,-0.0006727430555555556,-0.000647249190938511
2020-07-09,0.01,-0.05,0.25,-0.0006834215167548501,-0.0006600660066006601
2020-07-10,0.01,-0.1,0.2,-0.0007936507936507937,-0.0005225522552255224
2020-07-13,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-07-14,0.03,0.05,0.35,-0.0004991319444444444,-0.0008629989212513487
2020-07-15,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-07-16,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-07-17,0.03,-0.06,0.24,-0.0007378472222222225,-0.0005663430420711972
2020-07-18,0.03,-0.1,0.9,-0.0008246527777777778,-0.002346278317152103
2020-07-20,0.03,-0.01,0.29,-0.0006293402777777778,-0.0007011866235167209
2020-07-21,0.03,0.01,0.31,-0.0005859375,-0.0007551240560949302
2020-07-22,0.03,-0.05,0.25,-0.0007161458333333333,-0.0005933117583603018
2020-07-23,0.17,-0.11,0.19,-0.0012517146776406035,-4.7483380816713984e-05
2020-07-24,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-07-27,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-07-28,0.03,-0.14,0.16,-0.0009114583333333333,-0.00035059331175836013
2020-07-29,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-07-30,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-07-31,0.03,-0.15,0.15,-0.0009331597222222223,-0.0003236245954692555
2020-08-03,0.03,-0.15,0.15,-0.0009331597222222223,-0.0003236245954692555
2020-08-04,0.03,-0.15,0.15,-0.0009331597222222223,-0.0003236245954692555
2020-08-05,0.03,-0.17,0.13,-0.0009765625,-0.00026968716289104625
2020-08-06,0.03,-0.16,0.14,-0.0009548611111111111,-0.00029665587918015153
2020-08-07,0.03,-0.13,0.17,-0.0008897569444444444,-0.00037756202804746476
2020-08-10,0.03,-0.13,0.17,-0.0008897569444444444,-0.00037756202804746476
2020-08-11,0.03,-0.14,0.16,-0.0009114583333333333,-0.00035059331175836013
2020-08-12,0.03,-0.14,0.16,-0.0009114583333333333,-0.00035059331175836013
2020-08-13,0.03,-0.16,0.14,-0.0009548611111111111,-0.00029665587918015153
2020-08-14,0.03,-0.18,0.12,-0.0009982638888888888,-0.00024271844660194225
2020-08-17,0.15,-0.18,0.12,-0.0010256410256410256,7.246376811594161e-05
2020-08-18,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-08-19,0.03,-0.15,0.15,-0.0009331597222222223,-0.0003236245954692555
2020-08-20,0.03,-0.13,0.17,-0.0008897569444444444,-0.00037756202804746476
2020-08-21,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-08-24,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-08-25,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-08-26,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-08-27,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-08-28,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-08-31,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-09-01,0.03,-0.13,0.17,-0.0008897569444444444,-0.00037756202804746476
2020-09-02,0.03,-0.14,0.16,-0.0009114583333333333,-0.00035059331175836013
2020-09-03,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-09-04,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-09-05,0.03,-0.1,0.83,-0.0008246527777777778,-0.0021574973031283713
2020-09-07,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-09-08,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-09-09,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-09-10,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-09-11,0.03,-0.07,0.23,-0.0007595486111111114,-0.0005393743257820925
2020-09-14,0.03,-0.07,0.23,-0.0007595486111111114,-0.0005393743257820925
2020-09-15,0.03,-0.06,0.24,-0.0007378472222222225,-0.0005663430420711972
2020-09-16,0.03,-0.06,0.24,-0.0007378472222222225,-0.0005663430420711972
2020-09-17,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-09-18,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-09-21,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-09-22,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-09-23,0.05,0.04,0.34,-0.0005555555555555554,-0.0007671957671957676
2020-09-24,0.05,0.06,0.36,-0.0005128205128205128,-0.0008201058201058196
2020-09-25,0.05,0.08,0.38,-0.00047008547008547,-0.0008730158730158724
2020-09-28,0.08,0.1,0.4,-0.00029358626919602504,-0.0008230452674897113
2020-09-29,0.05,0.16,0.46,-0.0002991452991452993,-0.0010846560846560845
2020-09-30,0.03,0.06,0.36,-0.00047743055555555554,-0.0008899676375404527
2020-10-01,0.03,0.06,0.36,-0.00047743055555555554,-0.0008899676375404527
2020-10-02,0.03,0.09,0.39,-0.0004123263888888889,-0.0009708737864077672
2020-10-05,0.03,0.09,0.39,-0.0004123263888888889,-0.0009708737864077672
2020-10-06,0.03,0.03,0.33,-0.0005425347222222222,-0.0008090614886731394
2020-10-07,0.03,0.03,0.33,-0.0005425347222222222,-0.0008090614886731394
2020-10-08,0.03,0.02,0.32,-0.0005642361111111111,-0.0007820927723840348
2020-10-09,0.03,0.04,0.34,-0.0005208333333333333,-0.0008360302049622441
2020-10-12,0.03,0.04,0.34,-0.0005208333333333333,-0.0008360302049622441
2020-10-13,0.03,0.03,0.33,-0.0005425347222222222,-0.0008090614886731394
2020-10-14,0.03,-0.05,0.25,-0.0007161458333333333,-0.0005933117583603018
2020-10-15,0.03,0.01,0.31,-0.0005859375,-0.0007551240560949302
2020-10-16,0.03,0.01,0.31,-0.0005859375,-0.0007551240560949302
2020-10-19,0.08,0.01,0.31,-0.0004968383017163505,-0.0005915637860082306
2020-10-20,0.03,0.05,0.35,-0.0004991319444444444,-0.0008629989212513487
2020-10-21,0.03,0.08,0.38,-0.00043402777777777775,-0.0009439050701186619
2020-10-22,0.03,0.08,0.38,-0.00043402777777777775,-0.0009439050701186619
2020-10-23,0.03,0.07,0.37,-0.0004557291666666667,-0.0009169363538295579
2020-10-26,0.1,0.04,0.34,-0.00017517517517517524,-0.0006060606060606063
2020-10-27,0.03,0.05,0.35,-0.0004991319444444444,-0.0008629989212513487
2020-10-28,0.03,0.03,0.33,-0.0005425347222222222,-0.0008090614886731394
2020-10-29,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-10-30,0.03,-0.06,0.24,-0.0007378472222222225,-0.0005663430420711972
2020-11-02,0.03,-0.06,0.24,-0.0007378472222222225,-0.0005663430420711972
2020-11-03,0.03,0.06,0.36,-0.00047743055555555554,-0.0008899676375404527
2020-11-04,0.03,-0.03,0.27,-0.0006727430555555556,-0.000647249190938511
2020-11-05,0.03,-0.07,0.23,-0.0007595486111111114,-0.0005393743257820925
2020-11-06,0.03,-0.13,0.17,-0.0008897569444444444,-0.00037756202804746476
2020-11-09,0.03,-0.13,0.17,-0.0008897569444444444,-0.00037756202804746476
2020-11-10,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-11-11,0.03,-0.07,0.23,-0.0007595486111111114,-0.0005393743257820925
2020-11-12,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-11-13,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-11-16,0.08,-0.11,0.19,-0.0007678410117434506,-0.00028292181069958786
2020-11-17,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-11-18,0.03,-0.06,0.24,-0.0007378472222222225,-0.0005663430420711972
2020-11-19,0.03,-0.08,0.22,-0.00078125,-0.0005124056094929879
2020-11-20,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-11-23,0.03,-0.05,0.25,-0.0007161458333333333,-0.0005933117583603018
2020-11-24,0.03,-0.01,0.29,-0.0006293402777777778,-0.0007011866235167209
2020-11-25,0.03,-0.01,0.29,-0.0006293402777777778,-0.0007011866235167209
2020-11-26,0.03,-0.01,0.29,-0.0006293402777777778,-0.0007011866235167209
2020-11-27,0.03,-0.03,0.27,-0.0006727430555555556,-0.000647249190938511
2020-11-30,0.03,-0.03,0.27,-0.0006727430555555556,-0.000647249190938511
2020-12-01,0.03,-0.05,0.25,-0.0007161458333333333,-0.0005933117583603018
2020-12-02,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-12-03,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-12-04,0.03,-0.14,0.16,-0.0009114583333333333,-0.00035059331175836013
2020-12-07,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-12-08,0.03,-0.1,0.2,-0.0008246527777777778,-0.00045846817691477863
2020-12-09,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-12-10,0.03,-0.11,0.19,-0.0008463541666666667,-0.000431499460625674
2020-12-11,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-12-14,0.03,-0.09,0.21,-0.0008029513888888889,-0.00048543689320388326
2020-12-15,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-12-16,0.03,-0.12,0.18,-0.0008680555555555555,-0.0004045307443365694
2020-12-17,0.03,-0.04,0.26,-0.0006944444444444445,-0.0006202804746494064
2020-12-18,0.04,-0.01,0.29,-0.0006459948320413439,-0.0006677350427350429
2020-12-21,0.04,-0.02,0.28,-0.0006675279931093885,-0.0006410256410256412
2020-12-22,0.04,0.04,0.34,-0.0005383290267011198,-0.0008012820512820515
2020-12-23,0.04,0.03,0.33,-0.0005598621877691645,-0.0007745726495726499
2020-12-24,0.11,0.25,0.55,-0.00047829286239882266,-0.001101101101101101
2020-12-28,0.11,0.25,0.55,-0.00047829286239882266,-0.001101101101101101
2020-12-29,0.13,-0.6,-0.3,-0.002027027027027027,0.001057030481809243
2020-12-30,0.13,-0.03,0.27,-0.0009572072072072073,-0.0003441494591937075
2020-12-31,0.04,0.08,0.38,-0.00045219638242894044,-0.0009081196581196579
2021-01-04,0.04,-0.05,0.25,-0.0007321274763135229,-0.0005608974358974357
2021-01-05,0.04,-0.39,-0.09,-0.0014642549526270457,0.00034722222222222224
2021-01-06,0.03,-0.54,-0.24,-0.0017795138888888889,0.0007281553398058253
2021-01-07,0.03,-0.63,-0.33,-0.001974826388888889,0.0009708737864077672
2021-01-08,0.03,-0.68,-0.38,-0.0020833333333333333,0.0011057173678532903
2021-01-11,0.03,-0.68,-0.38,-0.0020833333333333333,0.0011057173678532903
2021-01-12,0.03,-0.54,-0.24,-0.0017795138888888889,0.0007281553398058253
2021-01-13,0.03,-0.36,-0.06,-0.001388888888888889,0.00024271844660194195
2021-01-14,0.03,-0.29,0.01,-0.0012369791666666666,5.393743257820925e-05
2021-01-15,0.03,0.05,0.3,-0.0004991319444444444,-0.0007281553398058255
2021-01-18,0.03,-0.32,-0.02,-0.0013020833333333337,0.00013484358144552345
2021-01-19,0.03,-0.32,-0.02,-0.0013020833333333337,0.00013484358144552345
2021-01-20,0.03,-0.32,-0.02,-0.0013020833333333337,0.00013484358144552345
2021-01-21,0.03,-0.33,-0.03,-0.0013237847222222225,0.00016181229773462808
2021-01-22,0.03,-0.33,-0.03,-0.0013237847222222225,0.00016181229773462808
2021-01-25,0.03,-0.33,-0.03,-0.0013237847222222225,0.00016181229773462808
2021-01-26,0.03,-0.31,-0.01,-0.0012803819444444444,0.0001078748651564185
2021-01-27,0.03,-0.4,-0.1,-0.0014756944444444444,0.00035059331175836046
2021-01-28,0.03,-0.6,-0.3,-0.0019097222222222222,0.0008899676375404533
2021-01-29,0.03,-0.31,-0.01,-0.0012803819444444444,0.0001078748651564185
2021-02-01,0.03,-0.33,-0.03,-0.0013237847222222225,0.00016181229773462808
2021-02-02,0.03,-0.32,-0.02,-0.0013020833333333337,0.00013484358144552345
2021-02-03,0.03,-0.32,-0.02,-0.0013020833333333337,0.00013484358144552345
2021-02-04,0.03,-0.32,-0.02,-0.0013020833333333337,0.00013484358144552345
2021-02-05,0.03,-0.25,0.05,-0.0011501736111111111,-5.393743257820925e-05
2021-02-08,0.03,-0.25,0.05,-0.0011501736111111111,-5.393743257820925e-05
2021-02-09,0.03,-0.2,0.1,-0.0010416666666666667,-0.00018878101402373238
2021-02-10,0.03,-0.21,0.09,-0.0010633680555555555,-0.00016181229773462775
2021-02-11,0.03,-0.2,0.1,-0.0010416666666666667,-0.00018878101402373238
2021-02-12,0.03,-0.17,0.13,-0.0009765625,-0.00026968716289104625
2021-02-15,0.03,-0.17,0.13,-0.0009765625,-0.00026968716289104625
2021-02-16,0.03,-0.2,0.1,-0.0010416666666666667,-0.00018878101402373238
2021-02-17,0.03,-0.24,0.06,-0.0011284722222222221,-8.090614886731388e-05
2021-02-18,0.03,-0.24,0.06,-0.0011284722222222221,-8.090614886731388e-05
2021-02-19,0.03,-0.4,-0.1,-0.0014756944444444444,0.00035059331175836046
